Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
19,11-11-2011,1502078.93,0.0,48.0,3.72,136.46,7.866
19,18-11-2011,1411835.57,0.0,48.0,3.72,136.47,7.866
19,25-11-2011,1974646.78,1.0,43.0,3.69,136.48,7.866
19,02-12-2011,1484708.38,0.0,46.0,3.67,136.49,7.866
19,09-12-2011,1713769.06,0.0,40.0,3.63,136.5,7.866
19,16-12-2011,1852179.15,0.0,37.0,3.61,136.53,7.866
19,23-12-2011,2480159.47,0.0,36.0,3.59,136.59,7.866
19,30-12-2011,1405168.06,1.0,32.0,3.57,136.64,7.866
19,06-01-2012,1266570.4,0.0,32.0,3.58,136.7,7.943
19,13-01-2012,1182198.7,0.0,37.0,3.67,136.75,7.943
19,20-01-2012,1237104.73,0.0,23.0,3.7,136.86,7.943
19,27-01-2012,1279623.26,0.0,32.0,3.74,136.96,7.943
19,03-02-2012,1345311.65,0.0,36.0,3.8,137.06,7.943
19,10-02-2012,1499496.67,1.0,33.0,3.83,137.17,7.943
19,17-02-2012,1424720.27,0.0,31.0,3.87,137.26,7.943
19,24-02-2012,1352470.09,0.0,34.0,3.92,137.34,7.943
19,02-03-2012,1308977.05,0.0,35.0,3.98,137.42,7.943
19,09-03-2012,1358816.46,0.0,38.0,4.02,137.51,7.943
19,16-03-2012,1312849.1,0.0,48.0,4.02,137.58,7.943
19,23-03-2012,1342254.55,0.0,57.0,4.05,137.66,7.943
19,30-03-2012,1327139.35,0.0,43.0,4.1,137.73,7.943
19,06-04-2012,1631737.68,0.0,40.0,4.14,137.8,8.15
19,13-04-2012,1365098.46,0.0,44.0,4.19,137.87,8.15
19,20-04-2012,1255087.26,0.0,55.0,4.17,137.92,8.15
19,27-04-2012,1285897.24,0.0,42.0,4.16,137.98,8.15
19,04-05-2012,1405007.44,0.0,51.0,4.12,138.03,8.15
19,11-05-2012,1442873.22,0.0,55.0,4.06,138.09,8.15
19,18-05-2012,1366937.1,0.0,59.0,4.03,138.11,8.15
19,25-05-2012,1485540.28,0.0,68.0,3.98,138.11,8.15
19,01-06-2012,1450733.29,0.0,68.0,3.92,138.11,8.15
19,08-06-2012,1390122.11,0.0,60.0,3.87,138.12,8.15
19,15-06-2012,1440263.15,0.0,68.0,3.79,138.13,8.15
19,22-06-2012,1468350.36,0.0,76.0,3.72,138.16,8.15
19,29-06-2012,1379652.65,0.0,70.0,3.67,138.2,8.15
19,06-07-2012,1557120.44,0.0,76.0,3.65,138.23,8.193
19,13-07-2012,1321741.35,0.0,73.0,3.69,138.26,8.193
19,20-07-2012,1317672.92,0.0,76.0,3.73,138.23,8.193
19,27-07-2012,1248915.43,0.0,74.0,3.82,138.2,8.193
19,03-08-2012,1342123.78,0.0,73.0,3.82,138.17,8.193
19,10-08-2012,1408907.89,0.0,74.0,3.86,138.14,8.193
19,17-08-2012,1375101.26,0.0,70.0,3.96,138.19,8.193
19,24-08-2012,1544653.37,0.0,67.0,4.0,138.28,8.193
19,31-08-2012,1542719.87,0.0,72.0,4.03,138.38,8.193
19,07-09-2012,1497073.82,1.0,72.0,4.08,138.47,8.193
19,14-09-2012,1370653.41,0.0,65.0,4.09,138.57,8.193
19,21-09-2012,1338572.29,0.0,61.0,4.2,138.65,8.193
19,28-09-2012,1338299.02,0.0,57.0,4.16,138.74,8.193
19,05-10-2012,1408016.1,0.0,60.0,4.15,138.83,7.992
19,12-10-2012,1352809.5,0.0,48.0,4.19,138.91,7.992
19,19-10-2012,1321102.35,0.0,53.0,4.15,138.83,7.992
19,26-10-2012,1322117.96,0.0,56.0,4.07,138.73,7.992
20,05-02-2010,2401395.47,0.0,26.0,2.78,204.25,8.187
20,12-02-2010,2109107.9,1.0,22.0,2.77,204.39,8.187
20,19-02-2010,2161549.76,0.0,25.0,2.74,204.43,8.187
20,26-02-2010,1898193.95,0.0,32.0,2.75,204.46,8.187
20,05-03-2010,2119213.72,0.0,32.0,2.78,204.49,8.187
20,12-03-2010,2010974.84,0.0,44.0,2.82,204.52,8.187
20,19-03-2010,1951848.43,0.0,47.0,2.84,204.38,8.187
20,26-03-2010,1894742.95,0.0,50.0,2.85,204.2,8.187
20,02-04-2010,2405395.22,0.0,51.0,2.85,204.02,7.856
20,09-04-2010,2007796.26,0.0,65.0,2.87,203.85,7.856
20,16-04-2010,1985784.59,0.0,55.0,2.9,203.73,7.856
20,23-04-2010,1878862.42,0.0,51.0,2.9,203.69,7.856
20,30-04-2010,1919053.21,0.0,55.0,2.92,203.65,7.856
20,07-05-2010,2137202.38,0.0,67.0,2.97,203.61,7.856
20,14-05-2010,2033211.62,0.0,56.0,2.98,203.61,7.856
20,21-05-2010,1893736.9,0.0,60.0,2.96,203.88,7.856
20,28-05-2010,2065984.95,0.0,71.0,2.9,204.14,7.856
20,04-06-2010,2203619.35,0.0,73.0,2.85,204.4,7.856
20,11-06-2010,2100489.79,0.0,67.0,2.81,204.67,7.856
20,18-06-2010,2091903.63,0.0,73.0,2.78,204.67,7.856
20,25-06-2010,1973135.87,0.0,75.0,2.81,204.57,7.856
20,02-07-2010,2143676.77,0.0,70.0,2.82,204.46,7.527
20,09-07-2010,2107285.85,0.0,78.0,2.79,204.36,7.527
20,16-07-2010,2031852.16,0.0,75.0,2.78,204.36,7.527
20,23-07-2010,1900535.9,0.0,78.0,2.77,204.48,7.527
20,30-07-2010,1955896.59,0.0,76.0,2.78,204.6,7.527
20,06-08-2010,1910177.38,0.0,75.0,2.78,204.73,7.527
20,13-08-2010,2071022.45,0.0,76.0,2.8,204.85,7.527
20,20-08-2010,1975374.56,0.0,75.0,2.78,204.82,7.527
20,27-08-2010,1946369.57,0.0,71.0,2.76,204.79,7.527
20,03-09-2010,2121561.41,0.0,76.0,2.72,204.76,7.527
20,10-09-2010,2014954.79,1.0,65.0,2.7,204.73,7.527
20,17-09-2010,1948359.78,0.0,65.0,2.71,204.75,7.527
20,24-09-2010,1789687.65,0.0,69.0,2.71,204.82,7.527
20,01-10-2010,1933719.21,0.0,61.0,2.71,204.88,7.484
20,08-10-2010,2060389.27,0.0,52.0,2.76,204.95,7.484
20,15-10-2010,1950676.39,0.0,59.0,2.87,205.01,7.484
20,22-10-2010,1893955.27,0.0,51.0,2.92,205.06,7.484
20,29-10-2010,1891816.0,0.0,58.0,2.92,205.11,7.484
20,05-11-2010,2184316.64,0.0,43.0,2.92,205.16,7.484
20,12-11-2010,2187765.28,0.0,42.0,2.93,205.21,7.484
20,19-11-2010,2105058.91,0.0,46.0,3.0,205.1,7.484
20,26-11-2010,2811634.04,1.0,47.0,3.04,204.96,7.484
20,03-12-2010,2416051.17,0.0,35.0,3.05,204.82,7.484
20,10-12-2010,2752122.08,0.0,24.0,3.11,204.69,7.484
20,17-12-2010,2819193.17,0.0,24.0,3.14,204.63,7.484
20,24-12-2010,3766687.43,0.0,25.0,3.14,204.64,7.484
20,31-12-2010,1799737.79,1.0,29.0,3.18,204.64,7.484
20,07-01-2011,1843030.95,0.0,31.0,3.19,204.65,7.343
20,14-01-2011,1884345.01,0.0,20.0,3.2,204.7,7.343
20,21-01-2011,1781805.66,0.0,27.0,3.23,205.05,7.343
20,28-01-2011,1761506.68,0.0,23.0,3.24,205.39,7.343
20,04-02-2011,2351143.07,0.0,29.0,3.23,205.73,7.343
20,11-02-2011,2211388.14,1.0,25.0,3.24,206.08,7.343
20,18-02-2011,2258616.24,0.0,43.0,3.24,206.37,7.343
20,25-02-2011,1938608.52,0.0,33.0,3.27,206.64,7.343
20,04-03-2011,2143424.61,0.0,37.0,3.43,206.92,7.343
20,11-03-2011,1990932.77,0.0,40.0,3.58,207.19,7.343
20,18-03-2011,1931668.64,0.0,45.0,3.63,207.43,7.343
20,25-03-2011,1824711.21,0.0,45.0,3.62,207.66,7.343
20,01-04-2011,1927993.09,0.0,32.0,3.64,207.88,7.287
20,08-04-2011,2027056.39,0.0,47.0,3.72,208.11,7.287
20,15-04-2011,2057406.33,0.0,55.0,3.82,208.32,7.287
20,22-04-2011,2313861.81,0.0,53.0,3.89,208.48,7.287
20,29-04-2011,1881788.19,0.0,63.0,3.96,208.64,7.287
20,06-05-2011,2090838.44,0.0,53.0,4.05,208.8,7.287
20,13-05-2011,2036748.53,0.0,62.0,4.07,208.96,7.287
20,20-05-2011,1953416.06,0.0,59.0,4.06,208.76,7.287
20,27-05-2011,1944433.17,0.0,69.0,3.98,208.56,7.287
20,03-06-2011,2182246.69,0.0,74.0,3.92,208.36,7.287
20,10-06-2011,2135062.04,0.0,74.0,3.88,208.15,7.287
20,17-06-2011,2065191.27,0.0,66.0,3.84,208.13,7.287
20,24-06-2011,1950826.32,0.0,72.0,3.8,208.23,7.287
20,01-07-2011,2053165.41,0.0,70.0,3.75,208.34,7.274
20,08-07-2011,2123787.79,0.0,75.0,3.71,208.44,7.274
20,15-07-2011,2039875.75,0.0,75.0,3.76,208.53,7.274
20,22-07-2011,1950904.84,0.0,79.0,3.81,208.59,7.274
20,29-07-2011,1858440.92,0.0,77.0,3.83,208.66,7.274
20,05-08-2011,2189353.63,0.0,78.0,3.84,208.72,7.274
20,12-08-2011,2052246.4,0.0,74.0,3.81,208.78,7.274
20,19-08-2011,1990017.93,0.0,71.0,3.75,208.84,7.274
20,26-08-2011,1933577.2,0.0,70.0,3.7,208.9,7.274
20,02-09-2011,2141765.98,0.0,71.0,3.7,208.96,7.274
20,09-09-2011,2050542.56,1.0,69.0,3.74,209.02,7.274
20,16-09-2011,1979009.46,0.0,64.0,3.74,209.19,7.274
20,23-09-2011,1888119.7,0.0,62.0,3.71,209.5,7.274
20,30-09-2011,1945808.26,0.0,63.0,3.64,209.81,7.274
20,07-10-2011,2135982.79,0.0,52.0,3.58,210.12,7.082
20,14-10-2011,2010107.68,0.0,63.0,3.54,210.4,7.082
20,21-10-2011,2104241.9,0.0,54.0,3.57,210.55,7.082
20,28-10-2011,2065421.52,0.0,49.0,3.57,210.69,7.082
20,04-11-2011,2284106.6,0.0,44.0,3.55,210.84,7.082
20,11-11-2011,2269975.85,0.0,47.0,3.53,210.98,7.082
20,18-11-2011,2169933.82,0.0,49.0,3.53,211.18,7.082
20,25-11-2011,2906233.25,1.0,46.0,3.49,211.41,7.082
20,02-12-2011,2298776.83,0.0,46.0,3.45,211.64,7.082
20,09-12-2011,2546123.78,0.0,42.0,3.42,211.87,7.082
20,16-12-2011,2762816.65,0.0,37.0,3.41,212.07,7.082
20,23-12-2011,3555371.03,0.0,40.0,3.39,212.24,7.082
20,30-12-2011,2043245.0,1.0,36.0,3.39,212.4,7.082
20,06-01-2012,1964701.94,0.0,33.0,3.42,212.57,6.961
20,13-01-2012,1911510.64,0.0,38.0,3.51,212.74,6.961
20,20-01-2012,1892775.94,0.0,28.0,3.53,212.83,6.961
20,27-01-2012,1761016.51,0.0,37.0,3.57,212.93,6.961
20,03-02-2012,2203523.2,0.0,40.0,3.62,213.02,6.961
20,10-02-2012,2462978.28,1.0,33.0,3.64,213.12,6.961
20,17-02-2012,2309025.16,0.0,31.0,3.7,213.27,6.961
20,24-02-2012,2045837.55,0.0,40.0,3.74,213.47,6.961
20,02-03-2012,2148822.76,0.0,40.0,3.82,213.67,6.961
20,09-03-2012,2139265.4,0.0,41.0,3.85,213.87,6.961
20,16-03-2012,2064991.71,0.0,54.0,3.86,214.02,6.961
20,23-03-2012,1992436.96,0.0,66.0,3.9,214.09,6.961
20,30-03-2012,2074721.74,0.0,52.0,3.95,214.16,6.961
20,06-04-2012,2565259.92,0.0,50.0,4.0,214.24,7.139
20,13-04-2012,2045396.06,0.0,46.0,4.04,214.31,7.139
20,20-04-2012,1884427.84,0.0,60.0,4.03,214.37,7.139
20,27-04-2012,1886503.93,0.0,48.0,4.0,214.42,7.139
20,04-05-2012,2163510.89,0.0,63.0,3.95,214.48,7.139
20,11-05-2012,2168097.11,0.0,63.0,3.89,214.53,7.139
20,18-05-2012,2039222.26,0.0,61.0,3.85,214.55,7.139
20,25-05-2012,2114989.0,0.0,70.0,3.8,214.55,7.139
20,01-06-2012,2143126.59,0.0,74.0,3.74,214.55,7.139
20,08-06-2012,2231962.13,0.0,62.0,3.69,214.55,7.139
20,15-06-2012,2165160.29,0.0,72.0,3.62,214.56,7.139
20,22-06-2012,2060588.69,0.0,77.0,3.56,214.61,7.139
20,29-06-2012,2055952.61,0.0,74.0,3.51,214.65,7.139
20,06-07-2012,2358055.3,0.0,79.0,3.48,214.69,7.28
20,13-07-2012,2134680.12,0.0,78.0,3.52,214.73,7.28
20,20-07-2012,1970170.29,0.0,76.0,3.57,214.73,7.28
20,27-07-2012,1911559.1,0.0,75.0,3.65,214.74,7.28
20,03-08-2012,2094515.71,0.0,75.0,3.65,214.74,7.28
20,10-08-2012,2144245.39,0.0,75.0,3.72,214.75,7.28
20,17-08-2012,2045061.22,0.0,70.0,3.81,214.83,7.28
20,24-08-2012,2005341.43,0.0,68.0,3.83,214.96,7.28
20,31-08-2012,2062481.56,0.0,73.0,3.87,215.09,7.28
20,07-09-2012,2080529.06,1.0,76.0,3.91,215.22,7.28
20,14-09-2012,2047949.98,0.0,65.0,3.95,215.36,7.28
20,21-09-2012,2028587.24,0.0,61.0,4.04,215.55,7.28
20,28-09-2012,2008350.58,0.0,59.0,4.0,215.74,7.28
20,05-10-2012,2246411.89,0.0,61.0,3.98,215.93,7.293
20,12-10-2012,2162951.36,0.0,47.0,4.0,216.12,7.293
20,19-10-2012,1999363.49,0.0,56.0,3.97,216.15,7.293
20,26-10-2012,2031650.55,0.0,60.0,3.88,216.15,7.293
21,05-02-2010,798593.88,0.0,39.0,2.57,210.75,8.324
21,12-02-2010,809321.44,1.0,38.0,2.55,210.9,8.324
21,19-02-2010,867283.25,0.0,40.0,2.51,210.94,8.324
21,26-02-2010,749597.24,0.0,45.0,2.56,210.98,8.324
21,05-03-2010,747444.32,0.0,49.0,2.62,211.01,8.324
21,12-03-2010,712312.89,0.0,57.0,2.67,211.04,8.324
21,19-03-2010,727070.0,0.0,55.0,2.72,210.87,8.324
21,26-03-2010,686497.53,0.0,52.0,2.73,210.68,8.324
21,02-04-2010,753664.12,0.0,64.0,2.72,210.48,8.2
21,09-04-2010,751181.4,0.0,66.0,2.77,210.28,8.2
21,16-04-2010,716026.51,0.0,68.0,2.81,210.15,8.2
21,23-04-2010,718780.59,0.0,64.0,2.8,210.1,8.2
21,30-04-2010,680532.69,0.0,67.0,2.78,210.05,8.2
21,07-05-2010,744969.42,0.0,71.0,2.84,210.0,8.2
21,14-05-2010,723559.88,0.0,73.0,2.85,210.0,8.2
21,21-05-2010,753361.72,0.0,74.0,2.83,210.28,8.2
21,28-05-2010,755214.26,0.0,81.0,2.76,210.56,8.2
21,04-06-2010,806012.48,0.0,83.0,2.7,210.83,8.2
21,11-06-2010,784305.55,0.0,84.0,2.67,211.11,8.2
21,18-06-2010,785104.29,0.0,86.0,2.64,211.11,8.2
21,25-06-2010,769848.75,0.0,87.0,2.65,211.0,8.2
21,02-07-2010,711470.8,0.0,82.0,2.67,210.88,8.099
21,09-07-2010,714677.47,0.0,82.0,2.64,210.77,8.099
21,16-07-2010,755098.41,0.0,86.0,2.62,210.76,8.099
21,23-07-2010,765823.48,0.0,87.0,2.61,210.89,8.099
21,30-07-2010,715876.27,0.0,84.0,2.64,211.03,8.099
21,06-08-2010,739279.19,0.0,90.0,2.63,211.16,8.099
21,13-08-2010,793589.18,0.0,90.0,2.69,211.3,8.099
21,20-08-2010,848873.28,0.0,90.0,2.66,211.26,8.099
21,27-08-2010,855882.57,0.0,86.0,2.62,211.22,8.099
21,03-09-2010,727772.8,0.0,83.0,2.58,211.19,8.099
21,10-09-2010,674055.81,1.0,79.0,2.56,211.15,8.099
21,17-09-2010,684340.86,0.0,83.0,2.58,211.18,8.099
21,24-09-2010,671688.06,0.0,81.0,2.62,211.26,8.099
21,01-10-2010,677158.39,0.0,70.0,2.6,211.33,8.163
21,08-10-2010,680579.49,0.0,66.0,2.63,211.4,8.163
21,15-10-2010,693412.05,0.0,69.0,2.72,211.47,8.163
21,22-10-2010,710668.45,0.0,71.0,2.72,211.52,8.163
21,29-10-2010,731756.65,0.0,68.0,2.72,211.57,8.163
21,05-11-2010,719888.76,0.0,59.0,2.69,211.61,8.163
21,12-11-2010,735796.38,0.0,61.0,2.73,211.66,8.163
21,19-11-2010,756288.89,0.0,52.0,2.77,211.55,8.163
21,26-11-2010,1245628.61,1.0,63.0,2.74,211.41,8.163
21,03-12-2010,829210.73,0.0,50.0,2.71,211.27,8.163
21,10-12-2010,943891.64,0.0,46.0,2.84,211.12,8.163
21,17-12-2010,1147556.83,0.0,49.0,2.87,211.06,8.163
21,24-12-2010,1587257.78,0.0,51.0,2.89,211.06,8.163
21,31-12-2010,672903.23,1.0,47.0,2.94,211.06,8.163
21,07-01-2011,629152.06,0.0,44.0,2.98,211.06,8.028
21,14-01-2011,650789.13,0.0,34.0,2.98,211.12,8.028
21,21-01-2011,663941.73,0.0,43.0,3.02,211.49,8.028
21,28-01-2011,649878.29,0.0,44.0,3.01,211.86,8.028
21,04-02-2011,596218.24,0.0,36.0,2.99,212.22,8.028
21,11-02-2011,771908.51,1.0,35.0,3.02,212.59,8.028
21,18-02-2011,884701.92,0.0,60.0,3.04,212.9,8.028
21,25-02-2011,768313.85,0.0,61.0,3.06,213.19,8.028
21,04-03-2011,796277.72,0.0,60.0,3.29,213.48,8.028
21,11-03-2011,763479.9,0.0,55.0,3.46,213.76,8.028
21,18-03-2011,793569.0,0.0,63.0,3.49,214.02,8.028
21,25-03-2011,753711.32,0.0,70.0,3.47,214.25,8.028
21,01-04-2011,732056.37,0.0,56.0,3.52,214.49,7.931
21,08-04-2011,744782.89,0.0,69.0,3.62,214.72,7.931
21,15-04-2011,768390.05,0.0,71.0,3.74,214.94,7.931
21,22-04-2011,801302.01,0.0,71.0,3.81,215.11,7.931
21,29-04-2011,783250.75,0.0,70.0,3.81,215.28,7.931
21,06-05-2011,718898.33,0.0,62.0,3.91,215.44,7.931
21,13-05-2011,754236.7,0.0,75.0,3.9,215.61,7.931
21,20-05-2011,744836.56,0.0,68.0,3.91,215.38,7.931
21,27-05-2011,744389.81,0.0,77.0,3.79,215.15,7.931
21,03-06-2011,773878.58,0.0,84.0,3.7,214.92,7.931
21,10-06-2011,794397.89,0.0,85.0,3.65,214.7,7.931
21,17-06-2011,823220.43,0.0,88.0,3.64,214.65,7.931
21,24-06-2011,771298.98,0.0,86.0,3.59,214.74,7.931
21,01-07-2011,784639.12,0.0,88.0,3.52,214.84,7.852
21,08-07-2011,734099.4,0.0,89.0,3.48,214.93,7.852
21,15-07-2011,728311.15,0.0,91.0,3.58,215.01,7.852
21,22-07-2011,784490.67,0.0,90.0,3.65,215.08,7.852
21,29-07-2011,751167.12,0.0,92.0,3.68,215.14,7.852
21,05-08-2011,783614.89,0.0,94.0,3.68,215.2,7.852
21,12-08-2011,776933.37,0.0,92.0,3.64,215.26,7.852
21,19-08-2011,855546.5,0.0,90.0,3.55,215.32,7.852
21,26-08-2011,821127.53,0.0,92.0,3.52,215.39,7.852
21,02-09-2011,705557.8,0.0,92.0,3.53,215.45,7.852
21,09-09-2011,653989.65,1.0,79.0,3.55,215.52,7.852
21,16-09-2011,653525.84,0.0,81.0,3.53,215.69,7.852
21,23-09-2011,681913.29,0.0,76.0,3.47,216.03,7.852
21,30-09-2011,651970.48,0.0,79.0,3.36,216.36,7.852
21,07-10-2011,663452.46,0.0,72.0,3.28,216.7,7.441
21,14-10-2011,671379.44,0.0,70.0,3.27,217.0,7.441
21,21-10-2011,729036.06,0.0,65.0,3.35,217.16,7.441
21,28-10-2011,738812.0,0.0,65.0,3.37,217.32,7.441
21,04-11-2011,767358.37,0.0,56.0,3.33,217.48,7.441
21,11-11-2011,757369.87,0.0,60.0,3.3,217.65,7.441
21,18-11-2011,737014.09,0.0,62.0,3.31,217.87,7.441
21,25-11-2011,1219263.4,1.0,56.0,3.24,218.11,7.441
21,02-12-2011,793184.25,0.0,49.0,3.17,218.36,7.441
21,09-12-2011,897747.13,0.0,41.0,3.16,218.6,7.441
21,16-12-2011,1027584.51,0.0,51.0,3.16,218.82,7.441
21,23-12-2011,1384552.17,0.0,47.0,3.11,219.0,7.441
21,30-12-2011,804362.36,1.0,45.0,3.13,219.18,7.441
21,06-01-2012,640181.86,0.0,48.0,3.16,219.36,7.057
21,13-01-2012,631181.25,0.0,45.0,3.26,219.53,7.057
21,20-01-2012,651178.2,0.0,52.0,3.27,219.63,7.057
21,27-01-2012,611258.71,0.0,51.0,3.29,219.72,7.057
21,03-02-2012,680725.43,0.0,56.0,3.36,219.81,7.057
21,10-02-2012,770652.79,1.0,47.0,3.41,219.9,7.057
21,17-02-2012,834663.52,0.0,45.0,3.51,220.06,7.057
21,24-02-2012,747099.07,0.0,55.0,3.56,220.28,7.057
21,02-03-2012,764385.4,0.0,59.0,3.63,220.49,7.057
21,09-03-2012,755084.4,0.0,57.0,3.67,220.7,7.057
21,16-03-2012,767338.32,0.0,63.0,3.73,220.85,7.057
21,23-03-2012,729759.97,0.0,63.0,3.79,220.92,7.057
21,30-03-2012,724798.76,0.0,68.0,3.84,221.0,7.057
21,06-04-2012,761956.58,0.0,69.0,3.89,221.07,6.891
21,13-04-2012,769319.04,0.0,69.0,3.89,221.15,6.891
21,20-04-2012,734858.91,0.0,67.0,3.88,221.2,6.891
21,27-04-2012,674829.58,0.0,69.0,3.81,221.26,6.891
21,04-05-2012,697645.32,0.0,78.0,3.75,221.31,6.891
21,11-05-2012,649945.54,0.0,74.0,3.69,221.36,6.891
21,18-05-2012,700554.16,0.0,72.0,3.63,221.38,6.891
21,25-05-2012,722891.24,0.0,79.0,3.56,221.38,6.891
21,01-06-2012,695439.83,0.0,79.0,3.5,221.38,6.891
21,08-06-2012,707895.72,0.0,79.0,3.45,221.39,6.891
21,15-06-2012,727049.04,0.0,82.0,3.39,221.4,6.891
21,22-06-2012,735870.0,0.0,82.0,3.35,221.44,6.891
21,29-06-2012,716341.39,0.0,88.0,3.29,221.48,6.891
21,06-07-2012,693013.59,0.0,85.0,3.23,221.52,6.565
21,13-07-2012,668132.36,0.0,83.0,3.26,221.56,6.565
21,20-07-2012,691200.33,0.0,84.0,3.31,221.57,6.565
21,27-07-2012,677789.14,0.0,88.0,3.41,221.58,6.565
21,03-08-2012,693785.85,0.0,92.0,3.42,221.59,6.565
21,10-08-2012,700272.01,0.0,90.0,3.49,221.6,6.565
21,17-08-2012,751963.81,0.0,86.0,3.57,221.68,6.565
21,24-08-2012,802003.61,0.0,78.0,3.62,221.81,6.565
21,31-08-2012,763867.59,0.0,84.0,3.64,221.94,6.565
21,07-09-2012,642827.29,1.0,88.0,3.73,222.08,6.565
21,14-09-2012,628494.63,0.0,76.0,3.72,222.22,6.565
21,21-09-2012,667151.46,0.0,72.0,3.72,222.42,6.565
21,28-09-2012,647097.65,0.0,80.0,3.67,222.62,6.565
21,05-10-2012,651768.91,0.0,70.0,3.62,222.82,6.17
21,12-10-2012,653043.44,0.0,62.0,3.6,223.02,6.17
21,19-10-2012,641368.14,0.0,69.0,3.59,223.06,6.17
21,26-10-2012,675202.87,0.0,70.0,3.51,223.08,6.17
22,05-02-2010,1033017.37,0.0,24.0,2.79,135.35,8.283
22,12-02-2010,1022571.25,1.0,28.0,2.77,135.41,8.283
22,19-02-2010,988467.61,0.0,32.0,2.75,135.47,8.283
22,26-02-2010,899761.48,0.0,36.0,2.75,135.52,8.283
22,05-03-2010,1009201.24,0.0,37.0,2.77,135.57,8.283
22,12-03-2010,967187.37,0.0,43.0,2.8,135.63,8.283
22,19-03-2010,966145.09,0.0,46.0,2.83,135.67,8.283
22,26-03-2010,1012075.12,0.0,49.0,2.83,135.71,8.283
22,02-04-2010,1177340.99,0.0,45.0,2.83,135.75,8.348
22,09-04-2010,1033171.07,0.0,57.0,2.85,135.79,8.348
22,16-04-2010,1000968.67,0.0,51.0,2.88,135.83,8.348
22,23-04-2010,969594.47,0.0,51.0,2.9,135.87,8.348
22,30-04-2010,977683.06,0.0,51.0,2.94,135.92,8.348
22,07-05-2010,1052973.28,0.0,64.0,2.98,135.96,8.348
22,14-05-2010,973585.33,0.0,51.0,2.98,136.01,8.348
22,21-05-2010,979977.89,0.0,60.0,2.96,136.08,8.348
22,28-05-2010,1103740.4,0.0,66.0,2.91,136.15,8.348
22,04-06-2010,1095539.13,0.0,69.0,2.86,136.22,8.348
22,11-06-2010,1061196.47,0.0,65.0,2.83,136.29,8.348
22,18-06-2010,1052895.25,0.0,67.0,2.8,136.32,8.348
22,25-06-2010,1095020.33,0.0,74.0,2.81,136.35,8.348
22,02-07-2010,1120259.71,0.0,73.0,2.82,136.37,8.433
22,09-07-2010,1092654.26,0.0,79.0,2.81,136.4,8.433
22,16-07-2010,988392.99,0.0,76.0,2.8,136.42,8.433
22,23-07-2010,974123.2,0.0,77.0,2.78,136.44,8.433
22,30-07-2010,970773.64,0.0,76.0,2.79,136.46,8.433
22,06-08-2010,1010326.14,0.0,74.0,2.79,136.47,8.433
22,13-08-2010,993097.43,0.0,75.0,2.81,136.49,8.433
22,20-08-2010,1017045.44,0.0,73.0,2.8,136.52,8.433
22,27-08-2010,1081420.96,0.0,69.0,2.77,136.56,8.433
22,03-09-2010,1074535.88,0.0,76.0,2.74,136.59,8.433
22,10-09-2010,924174.4,1.0,69.0,2.72,136.62,8.433
22,17-09-2010,918285.97,0.0,62.0,2.72,136.63,8.433
22,24-09-2010,902779.25,0.0,65.0,2.72,136.63,8.433
22,01-10-2010,905987.17,0.0,69.0,2.72,136.63,8.572
22,08-10-2010,1015051.62,0.0,56.0,2.78,136.63,8.572
22,15-10-2010,954401.46,0.0,55.0,2.88,136.64,8.572
22,22-10-2010,960998.52,0.0,50.0,2.92,136.69,8.572
22,29-10-2010,1025766.27,0.0,58.0,2.94,136.74,8.572
22,05-11-2010,1006888.16,0.0,44.0,2.94,136.79,8.572
22,12-11-2010,1043698.64,0.0,44.0,2.96,136.84,8.572
22,19-11-2010,985896.44,0.0,49.0,3.03,136.77,8.572
22,26-11-2010,1564502.26,1.0,45.0,3.07,136.69,8.572
22,03-12-2010,1230514.58,0.0,39.0,3.06,136.61,8.572
22,10-12-2010,1367202.84,0.0,28.0,3.13,136.53,8.572
22,17-12-2010,1527682.99,0.0,30.0,3.14,136.53,8.572
22,24-12-2010,1962445.04,0.0,30.0,3.15,136.6,8.572
22,31-12-2010,774262.28,1.0,28.0,3.18,136.66,8.572
22,07-01-2011,873954.7,0.0,33.0,3.19,136.73,8.458
22,14-01-2011,807535.52,0.0,25.0,3.22,136.8,8.458
22,21-01-2011,855001.02,0.0,27.0,3.23,136.89,8.458
22,28-01-2011,799369.15,0.0,21.0,3.24,136.97,8.458
22,04-02-2011,946060.98,0.0,26.0,3.24,137.05,8.458
22,11-02-2011,1009206.33,1.0,29.0,3.26,137.14,8.458
22,18-02-2011,975964.86,0.0,35.0,3.26,137.25,8.458
22,25-02-2011,911245.43,0.0,30.0,3.28,137.38,8.458
22,04-03-2011,997353.15,0.0,34.0,3.44,137.5,8.458
22,11-03-2011,944587.23,0.0,41.0,3.6,137.63,8.458
22,18-03-2011,926427.12,0.0,43.0,3.63,137.74,8.458
22,25-03-2011,933528.39,0.0,39.0,3.62,137.85,8.458
22,01-04-2011,951588.37,0.0,36.0,3.64,137.96,8.252
22,08-04-2011,969046.69,0.0,44.0,3.72,138.06,8.252
22,15-04-2011,1008557.04,0.0,49.0,3.82,138.16,8.252
22,22-04-2011,1152781.9,0.0,48.0,3.92,138.25,8.252
22,29-04-2011,926133.8,0.0,57.0,3.99,138.33,8.252
22,06-05-2011,1032076.06,0.0,54.0,4.08,138.41,8.252
